order_id,ship_date,carrier,origin_city,origin_country,destination_city,destination_country,service_level,customer_segment,weight_kg,freight_cost,currency,transit_days,promised_days,status
ORD-101361,2025-04-07,nordfrakt,Hamburg,DE,Gdansk,PL,Economy,Retail,7.5,35.44,EUR,5.0,7,Delivered
ORD-102935,"Jul 04, 2025",Meridian Expr,Hamburg,DE,Gothenburg,SE,Standard,Industrial,20.29,54.47,EUR,2.0,4,Delivered
ORD-100888,"Mar 09, 2025",vantage freight,Gothenburg,SE,Valencia,ES,Economy,Wholesale,27.36,44.86,EUR,5.0,7,Delivered
ORD-102954,2025-07-31 00:00:00,Hanseatic Lines,Rotterdam,NL,Tampere,FI,Economy,E-Commerce,33.39,48.95,EUR,8.0,7,Delayed
ORD-101687,2025-10-10, Meridian Express,Barcelona,ES, Oslo ,NO,Standard,Industrial,72.89,139.97,USD,3.0,4,DELIVERED
ORD-101819,"Aug 11, 2025", Meridian Express,Hamburg,DE,Berlin,DE,Express,Retail,60.15,212.55,EUR,2.0,2,Delivered
ORD-104776,2025-09-01 00:00:00,HANSEATIC,Hamburg,DE,Munich,DE,Economy,Industrial,24.94,53.9,EUR,7.0,7,Delivered
ORD-101056,"Nov 02, 2025",Nordfrakt AB,Rotterdam,NL,Eindhoven,NL,Economy,E-Commerce,26.74,64.37,EUR,4.0,7,Delivered
ORD-104710,2025-08-04,vantage freight,Milan,IT,Stockholm,SE,Economy,Industrial,13.41,38.35,EUR,3.0,7,Delivered
ORD-104991,12/12/2025,Kestrel Parcel,Barcelona,ES,Bergen,NO,Standard,Industrial,23.43,85.52,EUR,4.0,4,Delivered
ORD-104100,2025-04-21,Kestrel Parcels AB,Hamburg,DE,Eindhoven,NL,Standard,E-Commerce,41.06,89.64,EUR,3.0,4,Delivered
ORD-104787,2025-03-07,Hanseatic Lines,Gothenburg,SE,Paris,FR,Economy,E-Commerce,45.04,67.87,EUR,7.0,7,In Transit
ORD-102848,01/08/2025,vantage freight,Rotterdam,NL,Bergen,NO,Standard,Retail,20.36,46.12,USD,3.0,4,Delivered
ORD-100617,2025-07-25,kestrel,Barcelona,ES,Marseille,FR,Economy,Retail,11.37,42.24,EUR,4.0,7,Delivered
ORD-103653,2025-12-09 00:00:00, Meridian Express,Gothenburg,SE,Prague,CZ,Standard,Industrial,16.33,845.37,SEK,3.0,4,Delivered
ORD-100123,14/11/2025,Hanseatic Lines,Gothenburg,SE,Marseille,FR,Standard,Industrial,11.68,60.94,EUR,6.0,4,Delayed
ORD-100334,"Nov 10, 2025",nordfrakt,Rotterdam,NL,Bergen,NO,Standard,Wholesale,19.38,65.03,EUR,3.0,4,DELIVERED
ORD-104643,2025-04-06,Hanseatic Lines,Gothenburg,SE, Brno ,CZ,Standard,Wholesale,7.69,524.11,SEK,5.0,4,Delayed
ORD-101362,2025-09-09,Nordfrakt,Gothenburg,SE,Eindhoven,NL,Economy,Wholesale,12.04,49.23,USD,3.0,7,Delivered
ORD-100304,2025-12-24 00:00:00, Meridian Express,Gothenburg,SE,Eindhoven,NL,Standard,Industrial,27.86,84.36,EUR,2.0,4,Delivered
ORD-102772,"Jun 20, 2025",Baltica Logistics A/S,Hamburg,DE,Marseille,FR,Standard,Wholesale,71.44,124.94,USD,3.0,4,Delivered
ORD-103736,"Sep 25, 2025",Hanseatic Lines,Barcelona,ES,Geneva,CH,Standard,Retail,9.3,49.84,EUR,6.0,4,Delayed
ORD-103165,2025-10-07,Nordfrakt,Gothenburg,SE,Eindhoven,NL,Economy,Industrial,62.61,60.91,EUR,4.0,7,Delivered
ORD-102966,11/07/2025,Vantage Freight Ltd,Gothenburg,SE,Tampere,FI,Economy,Wholesale,70.25,99.38,EUR,4.0,7,Delivered
ORD-104548,2025-12-15 00:00:00,Meridian Expr,Gothenburg,SE,Cologne,DE,Standard,Wholesale,36.46,99.01,USD,3.0,4,Delivered
ORD-100175,2025-11-10 00:00:00,MERIDIAN EXPRESS,Gothenburg,SE,Oslo,NO,Standard,Industrial,45.22,102.09,EUR,3.0,4,Delivered
ORD-104480,2025-11-12,Vantage Freight,Milan,IT,Zurich,CH,Economy,Retail,34.14,46.21,EUR,5.0,7,Delivered
ORD-101194,2025-12-14,Nordfrakt,Barcelona,ES,Munich,DE,Economy,Industrial,41.95,65.08,USD,5.0,7,Delivered
ORD-104883,2025-05-28,Baltica Logistics,Gothenburg,SE, Cologne ,DE,Standard,Wholesale,23.84,74.58,EUR,3.0,4,Delivered
ORD-103243,"Dec 10, 2025",Meridian Express,Gothenburg,SE,Malmo,SE,Economy,Wholesale,32.8,50.21,EUR,3.0,7,Delivered
ORD-101879,2025-04-25,Baltica Logistics A/S,Milan,IT,Munich,DE,Express,Retail,4.47,1038.83,SEK,2.0,2,Delivered
ORD-101861,2025-08-10,baltica,Hamburg,DE,Krakow,PL,Standard,Industrial,15.88,59.19,USD,4.0,4,Delivered
ORD-101350,2025-04-03,Meridian Express,Rotterdam,NL,Stockholm,SE,Standard,E-Commerce,7.82,32.41,EUR,1.0,4,Delivered
ORD-103606,2025-08-27,Kestrel Parcels AB,Gothenburg,SE,Warsaw,PL,Standard,Industrial,26.4,,EUR,7.0,4,Delayed
ORD-102974,"Mar 10, 2025",Kestrel Parcels AB,Gothenburg,SE,Madrid,ES,Economy,Industrial,13.66,39.5,EUR,6.0,7,Delivered
ORD-100409,2025-03-08 00:00:00,Nordfrakt AB,Hamburg,DE,Prague,CZ,Express,Industrial,14.61,135.79,USD,2.0,2,Delivered
ORD-100297,"Oct 27, 2025",Kestrel Parcel,Hamburg,DE,Marseille,FR,Standard,Wholesale,36.7,103.5,USD,3.0,4,Delivered
ORD-100022,09/06/2025,kestrel,Hamburg,DE,Madrid,ES,Express,Retail,33.43,186.87,EUR,3.0,2,DELAYED
ORD-104118,"Jun 23, 2025",hanseatic line,Hamburg,DE,Eindhoven,NL,Standard,Retail,11.19,56.55,EUR,3.0,4,Delivered
ORD-104048,2025-09-01 00:00:00,Kestrel Parcels AB,Barcelona,ES, Manchester ,GB,Economy,Retail,93.04,104.7,EUR,,7,Cancelled
ORD-100728,2025-11-24 00:00:00,Nordfrakt AB,Hamburg,DE,Turin,IT,Standard,Wholesale,12.62,63.32,EUR,5.0,4,Delayed
ORD-103669,2025-06-28,Meridian Expr,Gothenburg,SE,Munich,DE,Economy,Industrial,18.99,47.5,EUR,4.0,7,Delivered
ORD-104203,2025-05-12,nordfrakt,Gothenburg,SE,Turin,IT,Express,Wholesale,62.09,233.09,EUR,2.0,2,Delivered
ORD-101307,2025-07-09 00:00:00,KESTREL PARCEL,Milan,IT,Prague,CZ,Standard,Industrial,32.91,102.6,EUR,4.0,4,Delivered
ORD-101672,2025-07-25,Vantage Freight Ltd,Milan,IT,Munich,DE,Standard,Industrial,5.38,546.92,SEK,3.0,4,Delivered
ORD-103797,2025-04-05,Baltica Log.,Rotterdam,NL,Frankfurt,DE,Economy,Industrial,3.27,38.59,EUR,4.0,7,Delivered
ORD-104946,2025-09-22 00:00:00,hanseatic line,Hamburg,DE,Amsterdam,NL,Economy,E-Commerce,21.87,42.99,USD,6.0,7,Delivered
ORD-100293,2025-09-01,MERIDIAN EXPRESS,Gothenburg,SE,Amsterdam,NL,Express,E-Commerce,65.65,232.01,EUR,2.0,2,Delivered
ORD-102249,2025-10-20,Meridian Express,Hamburg,DE,Munich,DE,Standard,Retail,35.12,94.13,EUR,3.0,4,Delivered
ORD-100126,14/04/2025,Meridian Express,Gothenburg,SE,Frankfurt,DE,Standard,Retail,47.54,102.44,EUR,3.0,4,Delivered
ORD-102247,05/06/2025, Nordfrakt ,Gothenburg,SE,Marseille,FR,Standard,Industrial,7.96,50.45,EUR,2.0,4,Delivered
ORD-100686,2025-10-10 00:00:00,Baltica Logistics A/S,Gothenburg,SE,Frankfurt,DE,Express,E-Commerce,44.37,191.89,EUR,2.0,2,Delivered
ORD-100817,"Apr 28, 2025",Baltica Log.,Barcelona,ES,Rome,IT,Standard,E-Commerce,17.17,92.56,USD,5.0,4,Delayed
ORD-100216,2025-04-14 00:00:00,MERIDIAN EXPRESS,Rotterdam,NL,Munich,DE,Express,Retail,20.12,112.5,EUR,2.0,2,Delivered
ORD-100706,"Mar 05, 2025",KESTREL PARCEL,Hamburg,DE,Krakow,PL,Economy,E-Commerce,2.44,35.65,EUR,8.0,7,Delayed
ORD-101992,05/08/2025,vantage freight,Hamburg,DE,Berlin,DE,Express,E-Commerce,70.07,279.6,EUR,2.0,2,Delivered
ORD-104798,2025-10-01,Hanseatic Line,Rotterdam,NL, Helsinki ,FI,Standard,Retail,32.35,972.19,SEK,7.0,4,Delayed
ORD-101282,2025-10-02 00:00:00,Vantage Freight,Gothenburg,SE,London,GB,Standard,E-Commerce,37.02,91.19,EUR,4.0,4,Delivered
ORD-101604,2025-05-08, Nordfrakt ,Gothenburg,SE,Vienna,AT,Express,Wholesale,16.01,122.86,EUR,2.0,2,Delivered
ORD-104104,2025-04-12,nordfrakt,Rotterdam,NL,Cologne,DE,Standard,Retail,10.15,669.74,SEK,2.0,4,Delivered
ORD-104465,21/04/2025,nordfrakt,Gothenburg,SE,Munich,DE,Express,Retail,12.51,111.23,USD,2.0,2,Delivered
ORD-100812,,nordfrakt,Hamburg,DE,Amsterdam,NL,Standard,E-Commerce,9.88,40.33,EUR,2.0,4,Delivered
ORD-103337,"Mar 28, 2025",Nordfrakt AB,Hamburg,DE,Aarhus,DK,Express,E-Commerce,52.96,201.08,EUR,1.0,2,Delivered
ORD-103602,2025-05-26 00:00:00,nordfrakt,Gothenburg,SE,Prague,CZ,Express,E-Commerce,22.89,119.08,EUR,2.0,2,Delivered
ORD-100250,2025-06-09 00:00:00,Nordfrakt,Milan,IT,Frankfurt,DE,Express,Wholesale,12.24,108.94,USD,2.0,2,Delivered
ORD-100843,2025-03-20,Nordfrakt,Milan,IT,Malmo,SE,Standard,Wholesale,16.47,56.14,EUR,1.0,4,Delivered
ORD-102125,21/07/2025, Nordfrakt ,Hamburg,DE,Vienna,AT,Express,E-Commerce,15.96,122.63,EUR,2.0,2,Delivered
ORD-102032,2025-04-21,Kestrel Parcel,Hamburg,DE,Graz,AT,Standard,Wholesale,21.1,72.98,EUR,5.0,4,Delayed
ORD-100967,22/08/2025,Baltica Logistics A/S,Hamburg,DE,Valencia,ES,Standard,E-Commerce,10.41,72.2,EUR,5.0,4,Delayed
ORD-100972,18/11/2025,nordfrakt,Rotterdam,NL,Krakow,PL,Standard,Retail,21.86,82.64,EUR,4.0,4,Delivered
ORD-102704,2025-04-07 00:00:00,Kestrel Parcel,Hamburg,DE,Frankfurt,DE,Economy,Industrial,45.06,62.71,EUR,3.0,7,Delivered
ORD-102203,01/09/2025,Meridian Express,Rotterdam,NL,Warsaw,PL,Express,Industrial,26.57,138.5,EUR,2.0,2,Delivered
ORD-104163,2025-06-18,Hanseatic Line,Gothenburg,SE,Oslo,NO,Standard,Retail,58.7,119.84,EUR,4.0,4,Delivered
ORD-104690,"Mar 03, 2025",nordfrakt,Gothenburg,SE,Paris,FR,Economy,Industrial,11.72,38.29,EUR,4.0,7,Delivered
ORD-104395,2025-12-07 00:00:00,MERIDIAN EXPRESS,Rotterdam,NL,Helsinki,FI,Economy,Industrial,15.56,42.25,EUR,7.0,7,Delivered
ORD-104161,2025-10-02 00:00:00,MERIDIAN EXPRESS,Rotterdam,NL,Oslo,NO,Express,Retail,13.91,121.64,EUR,2.0,2,Delivered
ORD-104378,02/06/2025,Meridian Express,Gothenburg,SE,Gothenburg,SE,Standard,Wholesale,45.72,93.38,EUR,2.0,4,Delivered
ORD-101505,2025-07-14,Nordfrakt,Gothenburg,SE,Valencia,ES,Standard,Wholesale,12.08,64.98,EUR,5.0,4,Delayed
ORD-102951,2025-12-04 00:00:00,Vantage,Hamburg,DE,Valencia,ES,Express,Retail,11.07,133.62,EUR,,2,Delayed
ORD-103317,06/10/2025,Baltica Logistics,Barcelona,ES,Lyon,FR,Standard,Wholesale,28.52,74.62,USD,4.0,4,Delivered
ORD-100975,2025-07-02,Kestrel Parcels AB,Hamburg,DE,Berlin,DE,Standard,Retail,12.68,64.92,EUR,2.0,4,Delivered
ORD-104247,2025-06-16 00:00:00,HANSEATIC,Gothenburg,SE,Tampere,FI,Standard,Retail,6.41,59.68,USD,7.0,4,Delayed
ORD-101645,2025-08-09 00:00:00,nordfrakt,Rotterdam,NL,Cologne,DE,Express,E-Commerce,3.03,69.42,EUR,1.0,2,Delivered
ORD-101679,08/12/2025,Vantage Freight,Gothenburg,SE,Marseille,FR,Express,Wholesale,48.23,226.93,EUR,2.0,2,Delivered
ORD-100509,08/07/2025,Vantage Freight,Rotterdam,NL,Vienna,AT,Standard,Retail,9.58,46.83,EUR,3.0,4,Delivered
ORD-104484,13/11/2025,nordfrakt,Hamburg,DE,Krakow,PL,Standard,Retail,29.17,84.29,EUR,4.0,4,Delivered
ORD-103352,"Apr 28, 2025",Baltica Log.,Rotterdam,NL,Paris,FR,Standard,Wholesale,16.79,68.94,EUR,3.0,4,Delivered
ORD-104516,2025-09-10,Vantage,Rotterdam,NL,Berlin,DE,Economy,E-Commerce,42.24,64.95,EUR,5.0,7,Delivered
ORD-101710,2025-09-05 00:00:00,Nordfrakt AB,Hamburg,DE,Gdansk,PL,Express,Retail,17.21,136.34,EUR,3.0,2,Delayed
ORD-104470,07/10/2025,baltica,Rotterdam,NL,Malmo,SE,Standard,E-Commerce,5.53,35.14,EUR,3.0,4,Delivered
ORD-100869,2025-03-24 00:00:00,kestrel,Gothenburg,SE,Helsinki,FI,Standard,Industrial,53.16,122.3,EUR,4.0,4,Delivered
ORD-101030,"Nov 23, 2025",Vantage Freight Ltd,Milan,IT,Valencia,ES,Economy,Retail,45.51,68.63,EUR,8.0,7,Delayed
ORD-103463,2025-03-28, Meridian Express,Gothenburg,SE,Cologne,DE,Standard,Retail,16.02,56.78,EUR,3.0,4,Delivered
ORD-101998,"Aug 04, 2025",baltica,Gothenburg,SE,London,GB,Express,Wholesale,13.24,140.82,EUR,3.0,2,Delayed
ORD-103590,2025-05-01,Vantage Freight,Milan,IT,Rome,IT,Economy,Retail,17.76,45.88,EUR,6.0,7,Delivered
ORD-101156,2025-05-05 00:00:00,KESTREL PARCEL,Gothenburg,SE,Madrid,ES,Economy,E-Commerce,6.07,30.76,EUR,8.0,7,Delayed
ORD-102115,20/06/2025,Vantage,Gothenburg,SE,Frankfurt,DE,Economy,Industrial,6.15,37.95,EUR,4.0,7,Delivered
ORD-100982,"Dec 26, 2025",Baltica Log.,Rotterdam,NL,Gothenburg,SE,Standard,Wholesale,17.08,49.61,EUR,2.0,4,Delivered
ORD-100332,"Aug 18, 2025",kestrel,Gothenburg,SE,Krakow,PL,Standard,Wholesale,22.7,57.29,EUR,4.0,4,Delivered
ORD-101592,"Sep 29, 2025",Baltica Logistics,Gothenburg,SE,Warsaw,PL,Economy,Industrial,45.71,756.62,SEK,6.0,7,Delivered
ORD-102384,2025-06-09,Meridian Expr,Rotterdam,NL,Lyon,FR,Economy,Industrial,44.73,65.75,USD,5.0,7,Delivered
ORD-101575,22/08/2025,nordfrakt,Gothenburg,SE,Warsaw,PL,Economy,Industrial,4.86,37.76,EUR,5.0,7,Delivered
ORD-104691,07/04/2025,Baltica Logistics A/S,Rotterdam,NL,Copenhagen,DK,Standard,E-Commerce,43.25,110.78,EUR,2.0,4,Delivered
ORD-100472,24/10/2025,Nordfrakt,Rotterdam,NL,Marseille,FR,Economy,E-Commerce,41.59,66.88,EUR,6.0,7,Delivered
ORD-100901,2025-03-24,Baltica Logistics A/S,Gothenburg,SE,Cologne,DE,Standard,Wholesale,33.2,85.2,USD,3.0,4,Delivered
ORD-103583,"Aug 16, 2025",Vantage Freight Ltd,Milan,IT,Bergen,NO,Express,Retail,33.08,165.48,EUR,2.0,2,Delivered
ORD-102525,2025-08-25,nordfrakt,Gothenburg,SE,Lyon,FR,Standard,E-Commerce,30.06,939.11,SEK,3.0,4,Delivered
ORD-101329,04/09/2025,Kestrel Parcels AB,Gothenburg,SE,Oslo,NO,Standard,E-Commerce,12.83,706.8,SEK,3.0,4,Delivered
ORD-101342,2025-05-05 00:00:00,Hanseatic Line,Gothenburg,SE,Lyon,FR,Standard,E-Commerce,70.02,1685.31,SEK,5.0,4,Delayed
ORD-104832,"Sep 30, 2025",Meridian Expr,Rotterdam,NL,Helsinki,FI,Standard,Wholesale,29.17,80.37,EUR,3.0,4,Delivered
ORD-103388,2025-08-06 00:00:00,Vantage Freight,Gothenburg,SE,Vienna,AT,Economy,Retail,81.5,94.11,EUR,6.0,7,Delivered
ORD-104139,02/12/2025,baltica,Rotterdam,NL,Madrid,ES,Express,Wholesale,17.53,158.86,EUR,3.0,2,Delayed
ORD-101628,"Sep 30, 2025", Meridian Express,Rotterdam,NL,Gothenburg,SE,Economy,E-Commerce,24.04,51.68,EUR,3.0,7,DELIVERED
ORD-104342,"Nov 12, 2025",Meridian Express,Milan,IT,Turin,IT,Economy,Industrial,13.42,43.28,EUR,6.0,7,Delivered
ORD-103804,13/03/2025,Vantage,Milan,IT,Helsinki,FI,Standard,Retail,11.44,75.68,EUR,4.0,4,Delivered
ORD-104670,2025-04-22, Nordfrakt ,Rotterdam,NL,Munich,DE,Economy,Retail,66.27,82.91,EUR,3.0,7,DELIVERED
ORD-100633,"Sep 25, 2025",Kestrel Parcel,Barcelona,ES,Malmo,SE,Standard,Retail,31.16,81.56,EUR,,4,Cancelled
ORD-100777,05/05/2025,Vantage Freight,Milan,IT, Copenhagen ,DK,Standard,Wholesale,34.06,78.83,EUR,2.0,4,Delivered
ORD-101105,2025-06-09,Vantage Freight Ltd,Hamburg,DE, Eindhoven ,NL,Economy,E-Commerce,20.54,43.36,EUR,4.0,7,Delivered
ORD-101850,2025-04-14 00:00:00,Nordfrakt AB,Gothenburg,SE,Krakow,PL,Express,Wholesale,21.9,128.76,USD,2.0,2,Delivered
ORD-102088,"Aug 15, 2025",Nordfrakt,Hamburg,DE,Geneva,CH,Express,Industrial,36.64,162.3,EUR,3.0,2,Delayed
ORD-102899,2025-06-19 00:00:00, Meridian Express,Barcelona,ES,Turin,IT,Economy,Industrial,25.31,58.26,EUR,5.0,7,DELIVERED
ORD-100261,2025-06-02,vantage freight,Gothenburg,SE,Warsaw,PL,Express,E-Commerce,13.32,121.92,EUR,3.0,2,Delayed
ORD-100627,2025-09-18,hanseatic line,Milan,IT,Valencia,ES,Standard,E-Commerce,5.51,652.09,SEK,4.0,4,Delivered
ORD-101889,2025-11-03,nordfrakt,Hamburg,DE,Malmo,SE,Standard,Industrial,38.72,82.33,EUR,2.0,4,Delivered
ORD-103042,"Aug 28, 2025",KESTREL PARCEL,Milan,IT, Madrid ,ES,Standard,Wholesale,28.83,89.41,EUR,6.0,4,Delayed
ORD-102078,21/07/2025,Kestrel Parcels AB,Rotterdam,NL, Tampere ,FI,Economy,E-Commerce,18.67,53.54,EUR,8.0,7,Delayed
ORD-103585,2025-06-27,Nordfrakt AB,Gothenburg,SE,Gdansk,PL,Standard,Wholesale,31.13,87.55,EUR,5.0,4,Delayed
ORD-101606,2025-05-21,nordfrakt,Rotterdam,NL,Brno,CZ,Economy,E-Commerce,41.61,58.04,EUR,4.0,7,Delivered
ORD-101020,"Mar 31, 2025",KESTREL PARCEL,Milan,IT,Helsinki,FI,Express,Industrial,68.15,262.45,USD,3.0,2,Delayed
ORD-101403,25/08/2025,kestrel,Milan,IT,Cologne,DE,Express,Wholesale,3.59,61.13,EUR,2.0,2,Delivered
ORD-103254,2025-07-08,Baltica Logistics A/S,Rotterdam,NL,Marseille,FR,Standard,E-Commerce,20.02,67.57,EUR,3.0,4,Delivered
ORD-103798,"Mar 06, 2025",Hanseatic Line,Hamburg,DE,Amsterdam,NL,Standard,Industrial,5.52,40.63,EUR,4.0,4,Delivered
ORD-100153,2025-08-11,nordfrakt,Hamburg,DE,Brno,CZ,Express,E-Commerce,27.83,172.77,EUR,3.0,2,Delayed
ORD-102442,2025-03-06 00:00:00,Kestrel Parcel,Milan,IT,Malmo,SE,Standard,E-Commerce,13.64,45.8,EUR,2.0,4,Delivered
ORD-101967,2025-11-13 00:00:00, Meridian Express,Gothenburg,SE,Rome,IT,Express,Retail,2.95,92.6,USD,2.0,2,Delivered
ORD-102433,2025-08-20 00:00:00,Meridian Express,Hamburg,DE,Geneva,CH,Standard,Wholesale,10.67,589.87,SEK,3.0,4,Delivered
ORD-103292,2025-07-09 00:00:00,hanseatic line,Hamburg,DE,Turin,IT,Standard,Industrial,92.06,166.53,EUR,6.0,4,Delayed
ORD-103137,17/11/2025,Vantage,Gothenburg,SE,Vienna,AT,Standard,Industrial,42.99,68.07,USD,4.0,4,Delivered
ORD-104303,19/03/2025, Nordfrakt ,Rotterdam,NL,Marseille,FR,Express,Retail,63.84,288.61,USD,2.0,2,Delivered
ORD-101565,05/11/2025, Meridian Express,Gothenburg,SE, Lyon ,FR,Standard,E-Commerce,59.13,103.5,EUR,3.0,4,Delivered
ORD-101518,2025-11-27 00:00:00, Nordfrakt ,Milan,IT,Marseille,FR,Economy,Industrial,3.89,33.31,EUR,5.0,7,Delivered
ORD-104218,"Dec 15, 2025",Vantage Freight Ltd,Hamburg,DE,Tampere,FI,Express,E-Commerce,74.89,340.27,EUR,3.0,2,Delayed
ORD-100225,"Aug 15, 2025", Nordfrakt ,Hamburg,DE,Malmo,SE,Economy,Industrial,17.77,31.54,EUR,3.0,7,Delivered
ORD-102517,2025-12-15,Baltica Logistics,Rotterdam,NL,Paris,FR,Standard,Industrial,9.45,50.47,EUR,4.0,4,Delivered
ORD-102393,30/06/2025,Vantage Freight,Rotterdam,NL,Paris,FR,Express,Industrial,27.75,158.39,EUR,2.0,2,Delivered
ORD-101760,28/09/2025,Vantage,Hamburg,DE,Bergen,NO,Express,Retail,5.8,86.88,EUR,2.0,2,Delivered
ORD-101360,15/04/2025,Meridian Express,Hamburg,DE,Warsaw,PL,Economy,Wholesale,22.72,48.4,EUR,5.0,7,Delivered
ORD-103304,05/05/2025,nordfrakt,Hamburg,DE,Frankfurt,DE,Standard,E-Commerce,13.21,57.19,EUR,3.0,4,Delivered
ORD-103558,2025-06-02,Vantage,Gothenburg,SE,Munich,DE,Standard,Wholesale,21.02,49.09,EUR,3.0,4,Delivered
ORD-101833,2025-04-09,Kestrel Parcel,Milan,IT,Aarhus,DK,Economy,E-Commerce,14.39,46.73,EUR,4.0,7,Delivered
ORD-103661,2025-11-13,baltica,Hamburg,DE, Turin ,IT,Standard,Industrial,25.71,84.63,EUR,5.0,4,Delayed
ORD-103857,2025-03-11 00:00:00,Nordfrakt AB,Gothenburg,SE,Tampere,FI,Express,Retail,18.54,140.96,USD,2.0,2,Delivered
ORD-102612,2025-06-08, Meridian Express,Milan,IT, Stockholm ,SE,Express,Industrial,9.29,104.65,EUR,1.0,2,Delivered
ORD-101186,"May 19, 2025",Meridian Expr,Gothenburg,SE,Paris,FR,Standard,Industrial,18.26,61.92,EUR,2.0,4,Delivered
ORD-101907,28/05/2025,Nordfrakt,Rotterdam,NL,Helsinki,FI,Economy,Wholesale,11.68,40.88,EUR,4.0,7,Delivered
ORD-102477,2025-06-05 00:00:00,Kestrel Parcels AB,Gothenburg,SE,Warsaw,PL,Economy,Industrial,9.71,42.04,EUR,8.0,7,Delayed
ORD-100016,08/12/2025,kestrel,Barcelona,ES,Vienna,AT,Standard,E-Commerce,12.1,49.38,EUR,5.0,4,Delayed
ORD-102514,26/04/2025,vantage freight,Gothenburg,SE,Krakow,PL,Economy,E-Commerce,24.74,56.12,EUR,7.0,7,Delivered
ORD-104626,"Mar 02, 2025",HANSEATIC,Milan,IT,Valencia,ES,Standard,E-Commerce,8.32,676.94,SEK,6.0,4,Delayed
ORD-103595,2025-08-07,vantage freight,Milan,IT,Marseille,FR,Standard,Industrial,19.54,73.48,USD,,4,Cancelled
ORD-101486,29/05/2025,Baltica Logistics,Rotterdam,NL, Oslo ,NO,Standard,Industrial,10.93,52.88,EUR,4.0,4,Delivered
ORD-101676,2025-05-22,vantage freight,Rotterdam,NL,Stockholm,SE,Standard,E-Commerce,12.21,54.82,EUR,2.0,4,Delivered
ORD-102353,"Nov 11, 2025",Nordfrakt,Rotterdam,NL,Copenhagen,DK,Economy,Industrial,14.38,40.58,EUR,3.0,7,Delivered
ORD-101571,15/09/2025,Kestrel Parcels AB,Gothenburg,SE,Krakow,PL,Economy,Industrial,43.07,64.84,EUR,6.0,7,Delivered
ORD-101737,24/04/2025,KESTREL PARCEL,Milan,IT,Helsinki,FI,Express,E-Commerce,16.55,131.03,EUR,2.0,2,Delivered
ORD-100618,03/04/2025,Nordfrakt,Hamburg,DE,Zurich,CH,Economy,Retail,14.79,46.91,EUR,,7,Delivered
ORD-102847,29/09/2025, Meridian Express,Gothenburg,SE,Gothenburg,SE,Standard,Industrial,16.54,51.73,EUR,2.0,4,Delivered
ORD-102110,2025-08-02,Nordfrakt,Gothenburg,SE,Copenhagen,DK,Economy,Retail,23.46,43.42,EUR,2.0,7,Delivered
ORD-104191,05/09/2025,Vantage Freight Ltd,Gothenburg,SE,Cologne,DE,Standard,Industrial,19.09,77.1,EUR,3.0,4,Delivered
ORD-100790,2025-04-22,Kestrel Parcel,Milan,IT,Berlin,DE,Standard,Industrial,11.06,680.83,SEK,4.0,4,Delivered
ORD-103430,15/07/2025,hanseatic line,Hamburg,DE,Turin,IT,Standard,Retail,26.05,79.9,USD,6.0,4,Delayed
ORD-103822,"Dec 26, 2025",Baltica Logistics,Gothenburg,SE,Geneva,CH,Economy,E-Commerce,52.68,89.3,USD,6.0,7,Delivered
ORD-102260,14/03/2025, Meridian Express,Gothenburg,SE,Marseille,FR,Economy,Wholesale,33.17,65.1,EUR,5.0,7,Delivered
ORD-104589,2025-08-12 00:00:00,nordfrakt,Gothenburg,SE,Madrid,ES,Express,Retail,14.93,121.19,EUR,4.0,2,Delayed
ORD-103958,"Apr 23, 2025",Nordfrakt AB,Hamburg,DE,Lyon,FR,Economy,Industrial,17.23,510.05,SEK,3.0,7,Delivered
ORD-102133,"Oct 06, 2025",Kestrel Parcels AB,Rotterdam,NL,Eindhoven,NL,Economy,Wholesale,37.21,51.96,USD,4.0,7,In Transit
ORD-101944,2025-09-25,Baltica Logistics A/S,Barcelona,ES,Graz,AT,Express,E-Commerce,23.71,1498.38,SEK,3.0,2,Delayed
ORD-100659,2025-08-06,Baltica Logistics,Gothenburg,SE,Manchester,GB,Economy,Industrial,36.07,61.3,EUR,7.0,7,Delivered
ORD-102430,2025-05-12 00:00:00,Kestrel Parcels AB,Milan,IT,Malmo,SE,Standard,Wholesale,16.84,816.35,SEK,2.0,4,Delivered
ORD-102528,17/04/2025,Nordfrakt,Rotterdam,NL,Manchester,GB,Express,E-Commerce,55.12,203.99,EUR,2.0,2,Delivered
ORD-104376,2025-08-21 00:00:00,HANSEATIC,Gothenburg,SE,Frankfurt,DE,Standard,E-Commerce,33.75,864.98,SEK,4.0,4,Delivered
ORD-100168,2025-09-01 00:00:00,Vantage,Milan,IT,Malmo,SE,Economy,Retail,24.56,49.07,USD,3.0,7,Delivered
ORD-101517,"Mar 27, 2025",Baltica Logistics,Gothenburg,SE,Madrid,ES,Express,Industrial,39.85,187.94,EUR,2.0,2,DELIVERED
ORD-101800,"Apr 01, 2025",Baltica Log.,Hamburg,DE,Marseille,FR,Economy,E-Commerce,22.19,41.61,EUR,6.0,7,Delivered
ORD-103394,2025-09-01 00:00:00,nordfrakt,Hamburg,DE,Helsinki,FI,Express,Wholesale,46.27,213.08,EUR,2.0,2,Delivered
ORD-101917,2025-11-25 00:00:00,vantage freight,Gothenburg,SE, Gothenburg ,SE,Economy,Wholesale,47.28,80.75,USD,3.0,7,Delivered
